Workload,Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,
b,27,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2176,4595.588235294118,9459,146.6944708742996,45,40639,343,1437,9459,541
b,27,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2176,4595.588235294118,541,361.641404805915,91,36831,786,3033,541
b,28,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3556,2812.14848143982,10000,289.3451,93,78207,762,2845,10000
b,28,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2166,4616.805170821792,9480,147.04440928270043,43,46143,381,1453,9480,520
b,28,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2166,4616.805170821792,520,334.78846153846155,90,7507,978,3361,520
b,29,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3426,2918.855808523059,10000,282.9233,100,50495,729,2785,10000
b,29,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2205,4535.14739229025,9480,151.59767932489453,44,47551,396,1529,9480,520
b,29,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2205,4535.14739229025,520,332.6865384615385,93,7799,937,2783,520
b,30,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3307,3023.888720895071,10000,272.0347,97,49535,679,2647,10000
b,30,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2127,4701.457451810061,9470,146.3675818373812,46,40287,336,1462,9470,530
b,30,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2127,4701.457451810061,530,301.7245283018868,99,5707,801,2765,530
b,31,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3287,3042.28780042592,10000,270.6082,96,50271,673,2627,10000
b,31,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2212,4520.795660036167,9518,152.86709392729566,45,42687,374,1442,9518,482
b,31,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2212,4520.795660036167,482,358.1597510373444,97,7919,984,2785,482
b,32,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3362,2974.41998810232,10000,278.8177,95,46367,740,2549,10000
b,32,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2150,4651.162790697675,9460,145.6938689217759,44,42623,369,1345,9460,540
b,32,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2150,4651.162790697675,540,335.0407407407407,98,8735,890,2873,540
b,33,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3363,2973.5355337496285,10000,274.7899,99,49535,696,2531,10000
b,33,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2183,4580.852038479157,9521,150.29366663165635,45,43999,388,1455,9521,479
b,33,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2183,4580.852038479157,479,330.07724425887267,94,7079,844,2653,479
b,34,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3294,3035.8227079538556,10000,270.6714,98,49279,662,2817,10000
b,34,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2119,4719.207173194904,9457,146.55123189172042,45,40799,355,1497,9457,543
b,34,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2119,4719.207173194904,543,300.1270718232044,92,6803,799,2665,543
b,35,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3349,2985.965959988056,10000,273.9737,97,46047,691,2673,10000
b,35,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2139,4675.081813931743,9497,148.13688533221017,44,44479,367,1465,9497,503
