"","Epoch","Phase","Recordcount","Readallfields","Requestdist","Operation","SSTsize","LOGsize","CPU","Memory","sst_files","total_sst_size","lsm_levels","pending_compactions","lsm_memory_usage","Readprop","Updateprop","Scanprop","Insertprop","Extendprop","Runtime.ms.","Throughput.ops.sec.","Operations","AverageLatency.us.","MinLatency.us.","MaxLatency.us.","X95thPercentileLatency.us.","X99thPercentileLatency.us.","Return.OK","X"
"129",15,"run",10000,"true","uniform","UPDATE",2900452,3494092,14.8,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1515074,330.016883663768,249794,5603.41733988807,1370,261119,5107,74815,249794,NA
"130",15,"reference",10000,"true","uniform","READ",2949184,2454900,14.8,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1482222,337.331384907254,249534,447.766108025359,82,15631,750,842,249534,NA
"131",15,"reference",10000,"true","uniform","UPDATE",2949184,2454900,14.8,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1482222,337.331384907254,250466,5463.42660480864,1343,307711,5071,64927,250466,NA
"132",15,"clean-run",10000,"true","uniform","READ",3504140,2481456,14.9,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1584625,315.532065946202,250423,440.552041945029,91,8687,744,837,250423,NA
"133",15,"clean-run",10000,"true","uniform","UPDATE",3504140,2481456,14.9,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1584625,315.532065946202,249577,5898.67478974425,1351,303871,5119,102975,249577,NA
"134",15,"avg-run",10000,"true","uniform","READ",2936516,1784300,14.9,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1080564,462.721319607168,250394,352.892118021997,32,6539,625,715,250394,NA
"135",15,"avg-run",10000,"true","uniform","UPDATE",2936516,1784300,14.9,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1080564,462.721319607168,249606,3967.28212462841,789,264191,4431,4815,249606,NA
"136",16,"extend",10000,"true","uniform","EXTEND",3009208,1776692,15,9.1,NA,NA,NA,NA,NA,0,0,0,0,1,3034398,164.777329803144,500000,6064.282842,1571,344319,5667,74879,500000,NA
"137",16,"run",10000,"true","uniform","READ",2996300,2474220,15.1,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1550255,322.527584171636,249698,456.872141546989,87,4903,767,866,249698,NA
"138",16,"run",10000,"true","uniform","UPDATE",2996300,2474220,15.1,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1550255,322.527584171636,250302,5729.22341411575,1398,304127,5167,77823,250302,NA
"139",16,"reference",10000,"true","uniform","READ",3040340,2660540,15.1,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1498443,333.679692854516,250424,442.146303868639,88,5175,747,842,250424,NA
"140",16,"reference",10000,"true","uniform","UPDATE",3040340,2660540,15.1,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1498443,333.679692854516,249576,5551.81131599192,1365,322303,5115,72767,249576,NA
"141",16,"clean-run",10000,"true","uniform","READ",3835528,4255296,15.2,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1512560,330.56539905855,249669,439.534567767724,90,7235,751,848,249669,NA
"142",16,"clean-run",10000,"true","uniform","UPDATE",3835528,4255296,15.2,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1512560,330.56539905855,250331,5595.72543951808,1362,336895,5119,82623,250331,NA
"143",16,"avg-run",10000,"true","uniform","READ",3100432,4002820,15.2,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1061996,470.811566145259,250362,357.103645920707,33,6583,632,721,250362,NA
"144",16,"avg-run",10000,"true","uniform","UPDATE",3100432,4002820,15.2,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1061996,470.811566145259,249638,3888.43986091861,825,258687,4443,4831,249638,NA
"145",17,"extend",10000,"true","uniform","EXTEND",2984656,2479688,15.3,9.1,NA,NA,NA,NA,NA,0,0,0,0,1,3125697,159.96432155772,500000,6246.602704,1589,302591,5735,95743,500000,NA
"146",17,"run",10000,"true","uniform","READ",3075200,198352,15.4,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1590455,314.375446020164,250245,470.796931007613,96,5091,779,879,250245,NA
"147",17,"run",10000,"true","uniform","UPDATE",3075200,198352,15.4,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1590455,314.375446020164,249755,5888.02052010971,1410,278527,5235,111807,249755,NA
"148",17,"reference",10000,"true","uniform","READ",3030112,1768816,15.4,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1593882,313.69950849561,249850,456.708489093456,86,2447,765,864,249850,NA
"149",17,"reference",10000,"true","uniform","UPDATE",3030112,1768816,15.4,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1593882,313.69950849561,250150,5907.09513092145,1380,305663,5211,99007,250150,NA
"150",17,"clean-run",10000,"true","uniform","READ",4508108,514052,15.5,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1704254,293.383497999711,249769,455.972738810661,89,10655,760,859,249769,NA
"151",17,"clean-run",10000,"true","uniform","UPDATE",4508108,514052,15.5,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1704254,293.383497999711,250231,6347.25391338403,1416,310527,5263,129407,250231,NA
"152",17,"avg-run",10000,"true","uniform","READ",3812068,769664,15.5,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1100025,454.535124201723,249731,384.838858611866,32,14471,644,738,249731,NA
"153",17,"avg-run",10000,"true","uniform","UPDATE",3812068,769664,15.5,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1100025,454.535124201723,250269,4003.71912622019,843,258943,4495,4895,250269,NA
"154",18,"extend",10000,"true","uniform","EXTEND",4426304,1952964,15.6,9.1,NA,NA,NA,NA,NA,0,0,0,0,1,3263300,153.219134005455,500000,6522.280588,1598,308223,5807,128831,500000,NA
"155",18,"run",10000,"true","uniform","READ",4621472,1079692,15.6,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1643974,304.141063058175,250037,450.428900522723,93,8927,769,872,250037,NA
"156",18,"run",10000,"true","uniform","UPDATE",4621472,1079692,15.6,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1643974,304.141063058175,249963,6118.33303328893,1469,263679,5247,129023,249963,NA
"157",18,"reference",10000,"true","uniform","READ",4695924,4047248,15.7,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1644856,303.977977403493,249489,436.541518864559,88,10263,750,851,249489,NA
"158",18,"reference",10000,"true","uniform","UPDATE",4695924,4047248,15.7,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1644856,303.977977403493,250511,6122.89176523187,1418,348159,5251,128767,250511,NA
"159",18,"clean-run",10000,"true","uniform","READ",5612488,4166988,15.7,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1624145,307.854286409157,250122,428.344543862595,92,8415,719,814,250122,NA
"160",18,"clean-run",10000,"true","uniform","UPDATE",5612488,4166988,15.7,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1624145,307.854286409157,249878,6063.01810883711,1413,310271,5231,128767,249878,NA
"161",18,"avg-run",10000,"true","uniform","READ",4740168,706388,15.7,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1094658,456.763664998566,250398,347.740405274803,33,10487,615,703,250398,NA
"162",18,"avg-run",10000,"true","uniform","UPDATE",4740168,706388,15.7,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1094658,456.763664998566,249602,4029.78090319789,853,259967,4495,4963,249602,NA
"163",19,"extend",10000,"true","uniform","EXTEND",4910392,324016,15.8,9.1,NA,NA,NA,NA,NA,0,0,0,0,1,3200559,156.222709845374,500000,6397.096268,1606,307711,5779,128703,500000,NA
"164",19,"run",10000,"true","uniform","READ",4890244,870860,15.8,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1637640,305.317407977333,249527,441.149474806334,100,11407,744,840,249527,NA
"165",19,"run",10000,"true","uniform","UPDATE",4890244,870860,15.8,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1637640,305.317407977333,250473,6091.4429659085,1486,284927,5283,128831,250473,NA
"166",19,"reference",10000,"true","uniform","READ",5121536,827652,15.8,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1602228,312.065448862459,250240,440.643002717391,102,8583,736,828,250240,NA
"167",19,"reference",10000,"true","uniform","UPDATE",5121536,827652,15.8,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1602228,312.065448862459,249760,5965.9839445868,1412,313343,5247,128447,249760,NA
"168",19,"clean-run",10000,"true","uniform","READ",5714260,2328324,15.9,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1645626,303.835743966126,250648,426.63424403945,94,3527,728,821,250648,NA
"169",19,"clean-run",10000,"true","uniform","UPDATE",5714260,2328324,15.9,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1645626,303.835743966126,249352,6162.91794330906,1466,290559,5279,129471,249352,NA
"170",19,"avg-run",10000,"true","uniform","READ",3877848,3666536,15.9,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1102303,453.595789905316,249513,354.754533831904,32,8255,623,710,249513,NA
"171",19,"avg-run",10000,"true","uniform","UPDATE",3877848,3666536,15.9,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1102303,453.595789905316,250487,4040.15938152479,844,260735,4531,5019,250487,NA
"172",20,"extend",10000,"true","uniform","EXTEND",4242412,1875552,16,9.1,NA,NA,NA,NA,NA,0,0,0,0,1,3365011,148.587924378256,500000,6726.044302,1610,281855,5847,131839,500000,NA
"173",20,"run",10000,"true","uniform","READ",4308752,3671912,16,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1770461,282.412320858804,249793,446.838558326294,101,8871,749,844,249793,NA
"174",20,"run",10000,"true","uniform","UPDATE",4308752,3671912,16,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1770461,282.412320858804,250207,6622.32423952967,1448,282367,5383,139775,250207,NA
"175",20,"reference",10000,"true","uniform","READ",4445140,953024,16,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1775185,281.660784650614,249806,448.028726291602,100,6735,748,841,249806,NA
"176",20,"reference",10000,"true","uniform","UPDATE",4445140,953024,16,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1775185,281.660784650614,250194,6640.53413750929,1489,304383,5375,155647,250194,NA
"177",20,"clean-run",10000,"true","uniform","READ",5782528,3837012,16.1,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1780758,280.779308586568,250043,450.052155029335,100,11999,749,845,250043,NA
"178",20,"clean-run",10000,"true","uniform","UPDATE",5782528,3837012,16.1,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1780758,280.779308586568,249957,6666.25646811251,1514,351743,5411,140927,249957,NA
"179",20,"avg-run",10000,"true","uniform","READ",3992536,1466972,16.1,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1105321,452.357279016684,249735,361.889234588664,32,7167,642,735,249735,NA
"180",20,"avg-run",10000,"true","uniform","UPDATE",3992536,1466972,16.1,9.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,1105321,452.357279016684,250265,4047.9295267017,829,259839,4563,5111,250265,NA
"181",1,"spread-run",60000,"true","uniform","READ",67928,3835808,15.1,14.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,95247,524.950917089252,25221,302.185202807185,32,6295,573,655,25221,NA
"182",1,"spread-run",60000,"true","uniform","UPDATE",67928,3835808,15.1,14.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,95247,524.950917089252,24779,3517.31575124097,871,19247,4039,4259,24779,NA
"183",2,"spread-run",110000,"true","uniform","READ",129528,3898952,15.1,14.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97505,512.794215681247,25068,316.590872825913,31,4747,589,673,25068,NA
"184",2,"spread-run",110000,"true","uniform","UPDATE",129528,3898952,15.1,14.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97505,512.794215681247,24932,3572.53493502326,936,12903,4073,4299,24932,NA
"185",3,"spread-run",160000,"true","uniform","READ",188932,3962096,15.1,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,98444,507.90297021657,24772,313.778176974003,35,10303,584,664,24772,NA
"186",3,"spread-run",160000,"true","uniform","UPDATE",188932,3962096,15.1,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,98444,507.90297021657,25228,3574.47360076106,2396,15735,4059,4283,25228,NA
"187",4,"spread-run",210000,"true","uniform","READ",197496,4025236,15.1,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,99870,500.65084609993,25059,345.193024462269,33,4747,594,671,25059,NA
"188",4,"spread-run",210000,"true","uniform","UPDATE",197496,4025236,15.1,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,99870,500.65084609993,24941,3637.04654985766,2576,14343,4111,4323,24941,NA
"189",5,"spread-run",260000,"true","uniform","READ",314664,4151516,15.1,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97548,512.568171566818,25085,334.933466214869,34,4151,594,677,25085,NA
"190",5,"spread-run",260000,"true","uniform","UPDATE",314664,4151516,15.1,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97548,512.568171566818,24915,3558.94854505318,1041,25599,4099,4331,24915,NA
"191",6,"spread-run",310000,"true","uniform","READ",376480,4214660,15.1,14.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,98922,505.448737389054,24854,332.872817252756,35,8359,596,676,24854,NA
"192",6,"spread-run",310000,"true","uniform","UPDATE",376480,4214660,15.1,14.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,98922,505.448737389054,25146,3585.27781754553,2368,10815,4079,4303,25146,NA
"193",7,"spread-run",360000,"true","uniform","READ",368956,79792,15,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,98079,509.79312594949,25030,317.885577307231,35,10735,589,667,25030,NA
"194",7,"spread-run",360000,"true","uniform","UPDATE",368956,79792,15,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,98079,509.79312594949,24970,3589.75822987585,2242,9255,4083,4303,24970,NA
"195",8,"spread-run",410000,"true","uniform","READ",488628,135232,15,14.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97211,514.345084404028,25287,329.147822992051,35,8591,589,668,25287,NA
"196",8,"spread-run",410000,"true","uniform","UPDATE",488628,135232,15,14.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97211,514.345084404028,24713,3577.44332942176,953,20847,4069,4279,24713,NA
"197",9,"spread-run",460000,"true","uniform","READ",550556,198376,15,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97112,514.869429112777,25008,324.923624440179,33,10183,599,678,25008,NA
"198",9,"spread-run",460000,"true","uniform","UPDATE",550556,198376,15,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97112,514.869429112777,24992,3541.00080025608,868,40127,4083,4311,24992,NA
"199",10,"spread-run",510000,"true","uniform","READ",561652,261520,15,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,100431,497.8542481903,24903,352.032044332008,37,905,604,677,24903,NA
"200",10,"spread-run",510000,"true","uniform","UPDATE",561652,261520,15,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,100431,497.8542481903,25097,3632.76897637168,2410,12239,4111,4331,25097,NA
"201",11,"spread-run",560000,"true","uniform","READ",622592,324664,15,14.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,100097,499.515469994106,24940,359.568524458701,34,3921,604,677,24940,NA
"202",11,"spread-run",560000,"true","uniform","UPDATE",622592,324664,15,14.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,100097,499.515469994106,25060,3616.67741420591,2492,12143,4085,4287,25060,NA
"203",12,"spread-run",610000,"true","uniform","READ",744100,450948,15,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97545,512.583935619458,25137,339.156064765087,35,9319,604,686,25137,NA
"204",12,"spread-run",610000,"true","uniform","UPDATE",744100,450948,15,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97545,512.583935619458,24863,3560.7448819531,872,27535,4089,4323,24863,NA
"205",13,"spread-run",660000,"true","uniform","READ",748928,514088,15,14.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,101514,492.542900486632,25087,378.445330250727,37,6915,609,687,25087,NA
"206",13,"spread-run",660000,"true","uniform","UPDATE",748928,514088,15,14.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,101514,492.542900486632,24913,3673.02047123991,2602,13631,4123,4347,24913,NA
"207",14,"spread-run",710000,"true","uniform","READ",810576,577228,15,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,100020,499.900019996001,25017,352.387056801375,37,8407,606,684,25017,NA
"208",14,"spread-run",710000,"true","uniform","UPDATE",810576,577228,15,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,100020,499.900019996001,24983,3631.22115038226,2332,8991,4107,4323,24983,NA
"209",15,"spread-run",760000,"true","uniform","READ",932536,703512,15,14.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97684,511.854551410671,24976,341.59180813581,36,8855,605,686,24976,NA
"210",15,"spread-run",760000,"true","uniform","UPDATE",932536,703512,15,14.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97684,511.854551410671,25024,3543.58743606138,878,30175,4085,4319,25024,NA
"211",16,"spread-run",810000,"true","uniform","READ",923232,766652,15,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,103600,482.625482625483,24978,368.812194731364,39,6559,609,684,24978,NA
"212",16,"spread-run",810000,"true","uniform","UPDATE",923232,766652,15,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,103600,482.625482625483,25022,3751.77539765007,883,162431,4115,4355,25022,NA
"213",17,"spread-run",860000,"true","uniform","READ",985264,829796,14.9,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,98997,505.065810075053,25104,337.718371574251,37,5175,606,679,25104,NA
"214",17,"spread-run",860000,"true","uniform","UPDATE",985264,829796,14.9,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,98997,505.065810075053,24896,3616.26634800771,2266,16463,4103,4323,24896,NA
"215",18,"spread-run",910000,"true","uniform","READ",1046820,892940,14.9,14.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,98292,508.688397835022,25004,322.631458966565,35,6079,601,683,25004,NA
"216",18,"spread-run",910000,"true","uniform","UPDATE",1046820,892940,14.9,14.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,98292,508.688397835022,24996,3589.93819011042,2604,16087,4081,4295,24996,NA
"217",19,"spread-run",960000,"true","uniform","READ",1098072,1019220,14.9,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,101990,490.244141582508,25066,346.075121678768,36,8351,608,694,25066,NA
"218",19,"spread-run",960000,"true","uniform","UPDATE",1098072,1019220,14.9,15,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,101990,490.244141582508,24934,3722.76734579289,879,192639,4099,4355,24934,NA
"219",20,"spread-run",1010000,"true","uniform","READ",1160312,1082360,14.9,14.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97101,514.927755635884,24880,305.508360128617,37,5687,592,678,24880,NA
"220",20,"spread-run",1010000,"true","uniform","UPDATE",1160312,1082360,14.9,14.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,97101,514.927755635884,25120,3544.58057324841,2378,12903,4077,4307,25120,NA
