Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,
38,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5968,1675.603217158177,10000,538.2015,151,52735,1933,5303,10000
38,run,1000,true,zipfian,READ,1,0,0,0,0,3069,3258.3903551645485,10000,249.6776,54,48383,810,2067,10000
39,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5959,1678.133915086424,10000,537.135,150,52895,2026,5391,10000
39,run,1000,true,zipfian,READ,1,0,0,0,0,2935,3407.1550255536627,10000,232.9699,52,42879,720,1903,10000
40,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6047,1653.71258475277,10000,546.11,151,53983,2011,5499,10000
40,run,1000,true,zipfian,READ,1,0,0,0,0,3143,3181.673560292714,10000,256.135,53,44095,828,2377,10000
41,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6218,1608.2341588935349,10000,563.9127,151,48319,2040,5683,10000
41,run,1000,true,zipfian,READ,1,0,0,0,0,3135,3189.792663476874,10000,252.9067,55,41439,793,2455,10000
42,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6294,1588.8147442008262,10000,569.4327,154,49151,2059,5919,10000
42,run,1000,true,zipfian,READ,1,0,0,0,0,3202,3123.048094940662,10000,258.3302,51,44799,811,2243,10000
43,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6172,1620.2203499675957,10000,559.4391,148,49055,1996,5611,10000
43,run,1000,true,zipfian,READ,1,0,0,0,0,3027,3303.600925008259,10000,243.1661,53,43647,786,2337,10000
44,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6439,1553.0361857431278,10000,583.6195,128,47327,2227,5423,10000
44,run,1000,true,zipfian,READ,1,0,0,0,0,3137,3187.75900541919,10000,255.6799,52,47327,834,2353,10000
45,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6281,1592.103168285305,10000,566.6852,153,48607,2203,5587,10000
45,run,1000,true,zipfian,READ,1,0,0,0,0,3235,3091.190108191654,10000,264.5248,53,36671,881,2405,10000
46,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6354,1573.8117721120555,10000,575.7855,147,64255,2053,5955,10000
46,run,1000,true,zipfian,READ,1,0,0,0,0,3262,3065.6039239730226,10000,266.1859,52,43743,863,2513,10000
47,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6351,1574.5551881593449,10000,576.799,152,47903,2117,5703,10000
47,run,1000,true,zipfian,READ,1,0,0,0,0,3114,3211.3037893384712,10000,253.2124,54,38143,814,2321,10000
48,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6606,1513.7753557372087,10000,601.0532,119,49663,2195,6119,10000
48,run,1000,true,zipfian,READ,1,0,0,0,0,3252,3075.0307503075032,10000,264.5161,56,44063,867,2521,10000
49,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6716,1488.9815366289458,10000,613.5725,151,50911,2225,6103,10000
49,run,1000,true,zipfian,READ,1,0,0,0,0,3212,3113.3250311332504,10000,263.5396,52,44511,851,2299,10000
50,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6676,1497.9029358897544,10000,609.6659,159,50623,2323,5891,10000
50,run,1000,true,zipfian,READ,1,0,0,0,0,3209,3116.2355874104082,10000,256.3524,59,47935,808,2365,10000
51,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6512,1535.6265356265355,10000,592.4869,156,50655,2249,5623,10000
51,run,1000,true,zipfian,READ,1,0,0,0,0,3309,3022.061045633122,10000,271.7195,56,38175,920,2551,10000
52,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6541,1528.8182235132242,10000,593.4767,168,55871,2253,5551,10000
52,run,1000,true,zipfian,READ,1,0,0,0,0,3356,2979.7377830750893,10000,276.1458,56,43423,919,2577,10000
53,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6673,1498.5763524651582,10000,609.3414,153,54879,2393,5971,10000
53,run,1000,true,zipfian,READ,1,0,0,0,0,3239,3087.3726458783576,10000,264.6711,54,42815,791,2527,10000
54,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7160,1396.6480446927374,10000,657.4578,153,45919,2567,6631,10000
54,run,1000,true,zipfian,READ,1,0,0,0,0,3497,2859.593937660852,10000,290.3769,55,42143,972,2683,10000
55,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6948,1439.2630972941854,10000,629.5305,131,58527,2529,5795,10000
